year,island,lbs.total,reef.price.adj,rev.total,costs.other.perlb.adj,costs.labor.perlb.adj,ev.total,ev.total.REEF,ev.total.OO
2005,hawaii,55427.708088403015,2.8351112473917084,157143.71861857575,1.6038346817691476,0.9120415008245607,17694.467983205977,17694.467983205977,0
2005,kauai,13527.473815111272,2.8351112473917084,38351.893162018794,1.6038346817691476,0.8895065014905289,4623.285593334964,4623.285593334964,0
2005,lanai,1564.2878401810992,2.8351112473917084,4434.930049855518,1.6038346817691476,1.2452318544530896,-21.830088623811207,-21.830088623811207,0
2005,maui,24655.44089357931,2.8351112473917084,69900.91778678818,1.6038346817691476,1.2452318544530896,-344.0737989139161,-344.0737989139161,0
2005,molokai,13403.20069970463,2.8351112473917084,37999.565054781015,1.6038346817691476,1.2452318544530896,-187.04553701791883,-187.04553701791883,0
2005,oahu,61062.976067446674,2.8351112473917084,173120.33024802877,1.6038346817691476,1.2073524239155304,1460.879292490572,1460.879292490572,0
2006,hawaii,92568.79755179129,2.8351112473917084,262442.8390966095,1.533527333677153,0.8720603107419987,39760.483447282546,39760.483447282546,0
2006,kauai,22591.985636154997,2.8351112473917084,64050.79257797496,1.533527333677153,0.8505131788362252,10190.58356326112,10190.58356326112,0
2006,lanai,2612.488399475244,2.8351112473917084,7406.695245032627,1.533527333677153,1.1906445890438515,289.82769874783116,289.82769874783116,0
2006,maui,41176.599129586306,2.8351112473917084,116740.23932162976,1.533527333677153,1.1906445890438515,4568.104099672593,4568.104099672593,0
2006,molokai,22384.43938793452,2.8351112473917084,63462.37587529112,1.533527333677153,1.1906445890438515,2483.3145888297586,2483.3145888297586,0
2006,oahu,101980.15513255562,2.8351112473917084,289125.0848270597,1.533527333677153,1.1544256802162938,15007.219481185602,15007.219481185602,0
2007,hawaii,78890.55010621966,2.8351112473917084,223663.48591906248,1.451554552111301,0.8254454198334077,44029.7055404977,44029.7055404977,0
2007,kauai,19253.725034409195,2.8351112473917084,54586.452399240814,1.451554552111301,0.8050500628574278,11138.407631254078,11138.407631254078,0
2007,lanai,2226.4591572058407,2.8351112473917084,6312.259398452543,1.451554552111301,1.127000174838188,571.2126142794477,571.2126142794477,0
2007,maui,35092.219438400694,2.8351112473917084,99490.34602574774,1.451554552111301,1.127000174838188,9003.137713710908,9003.137713710908,0
2007,molokai,19076.84645191022,2.8351112473917084,54084.98194057527,1.451554552111301,1.127000174838188,4894.2893467125905,4894.2893467125905,0
2007,oahu,86911.2568284544,2.8351112473917084,246403.08175930046,1.451554552111301,1.0927173023868166,25277.217171606608,25277.217171606608,0
2008,hawaii,73599.01979040632,2.8351112473917084,208661.4088047859,1.3719119967518985,0.7801556424360463,50271.340037899325,50271.340037899325,0
2008,kauai,17962.294443866536,2.8351112473917084,50925.10300676761,1.3719119967518985,0.760879319081415,12615.27740444809,12615.27740444809,0
2008,lanai,2077.1209143946007,2.8351112473917084,5888.868866592682,1.3719119967518985,1.0651649694826237,826.7653300376123,826.7653300376123,0
2008,maui,32738.43254304437,2.8351112473917084,92817.09832475983,1.3719119967518985,1.0651649694826237,13031.018463483706,13031.018463483706,0
2008,molokai,17797.279872713043,2.8351112473917084,50457.26834010682,1.3719119967518985,1.0651649694826237,7083.927500688602,7083.927500688602,0
2008,oahu,81081.74303150411,2.8351112473917084,229875.7616267416,1.3719119967518985,1.032763098033327,34900.513517108135,34900.513517108135,0
2009,hawaii,55032.050694492944,2.8351112473917084,156021.98589098762,1.3242435780960524,0.7530483747188683,41704.34983641465,41704.34983641465,0
2009,kauai,13430.911189297172,2.8351112473917084,38078.12737549556,1.3242435780960524,0.7344418259955469,10428.106546438928,10428.106546438928,0
2009,lanai,1553.121546796135,2.8351112473917084,4403.27236588813,1.3242435780960524,1.028154775080175,749.7117969223868,749.7117969223868,0
2009,maui,24479.443945011662,2.8351112473917084,69401.94685839742,1.3242435780960524,1.028154775080175,11816.543235482219,11816.543235482219,0
2009,molokai,13307.525167704627,2.8351112473917084,37728.31427790762,1.3242435780960524,1.028154775080175,6423.713988548057,6423.713988548057,0
2009,oahu,60627.092665291464,2.8351112473917084,171884.55231202717,1.3242435780960524,0.9968787382158479,31161.654553509637,31161.654553509637,0
2010,hawaii,85112.19493552163,2.8351112473917084,241302.54115189298,1.3227708479763693,0.7522108875364715,64696.291191277065,64696.291191277065,0
2010,kauai,20772.155805190323,2.8351112473917084,58891.37255586805,1.3227708479763693,0.7336250317016649,16175.596946044512,16175.596946044512,0
2010,lanai,2402.0472103304655,2.8351112473917084,6810.07106277378,1.3227708479763693,1.0270113340018097,1165.7833276688607,1165.7833276688607,0
2010,maui,37859.7413446834,2.8351112473917084,107336.5785096528,1.3227708479763693,1.0270113340018097,18374.432883613146,18374.432883613146,0
2010,molokai,20581.3278242306,2.8351112473917084,58350.35400073209,1.3227708479763693,1.0270113340018097,9988.716597903302,9988.716597903302,0
2010,oahu,93765.44875545758,2.8351112473917084,265835.47838332865,1.3227708479763693,0.9957700801353211,48436.44780104092,48436.44780104092,0
2011,hawaii,45437.491447065615,2.8351112473917084,128820.34305484028,1.274783714030936,0.7249223782148093,37958.71459177924,37958.71459177924,0
2011,kauai,11089.29986414367,2.8351112473917084,31439.398770533062,1.274783714030936,0.707010775184107,9462.685410520011,9462.685410520011,0
2011,lanai,1282.3426731917996,2.8351112473917084,3635.5841357764207,1.274783714030936,0.989753686145706,731.6711924910978,731.6711924910978,0
2011,maui,20211.576905523092,2.8351112473917084,57302.069012371016,1.274783714030936,0.989753686145706,11532.197193267493,11532.197193267493,0
2011,molokai,10987.425570344916,2.8351112473917084,31150.57381436413,1.274783714030936,0.989753686145706,6269.137678660896,6269.137678660896,0
2011,oahu,50057.06619461489,2.8351112473917084,141917.35137978394,1.274783714030936,0.9596457942944205,30068.365574340773,30068.365574340773,0
2012,hawaii,70178.3012051904,2.8351112473917084,198963.29106967838,1.2220822801717937,0.6949530207873479,64429.01029798493,64429.01029798493,0
2012,kauai,17127.446987851043,2.8351112473917084,48558.217594361726,1.2220822801717937,0.6777819097726981,16018.394396970882,16018.394396970882,0
2012,lanai,1980.5809586201292,2.8351112473917084,5615.1673521537805,1.2220822801717937,0.9488358128993395,1315.4883142931722,1315.4883142931722,0
2012,maui,31216.8230845251,2.8351112473917084,88503.16623477422,1.2220822801717937,0.9488358128993395,20734.000192378066,20734.000192378066,0
2012,molokai,16970.101926590254,2.8351112473917084,48112.12684145973,1.2220822801717937,0.9488358128993395,11271.425527763648,11271.425527763648,0
2012,oahu,77313.24412894507,2.8351112473917084,219191.64800231313,1.2220822801717937,0.91997262558387,53582.4341360211,53582.4341360211,0
2013,hawaii,76498.18661321279,2.8351112473917084,216880.8692721894,1.1859881541161452,0.6744276254501976,74562.43578875755,74562.43578875755,0
2013,kauai,18669.853977423354,2.8351112473917084,52931.11299855378,1.1859881541161452,0.6577636621583601,18508.53581809967,18508.53581809967,0
2013,lanai,2158.941569875059,2.8351112473917084,6120.839527214292,1.1859881541161452,0.9208120046889071,1572.381084950688,1572.381084950688,0
2013,maui,34028.044520619296,2.8351112473917084,96473.29174715356,1.1859881541161452,0.9208120046889071,24783.002147287436,24783.002147287436,0
2013,molokai,18498.339254891074,2.8351112473917084,52444.84967960924,1.1859881541161452,0.9208120046889071,13472.545599774989,13472.545599774989,0
2013,oahu,84275.66463537441,2.8351112473917084,238930.88468916164,1.1859881541161452,0.8928012898609579,63739.52266099086,63739.52266099086,0
2014,hawaii,75144.97229823163,2.8351112473917084,213044.35614765485,1.1606022934848792,0.6599916248492356,76235.87658810883,76235.87658810883,0
2014,kauai,18339.59368264542,2.8351112473917084,51994.78832226195,1.1606022934848792,0.6436843506594123,18904.904381631794,18904.904381631794,0
2014,lanai,2120.7509830532504,2.8351112473917084,6012.564964971292,1.1606022934848792,0.9011021912835194,1640.2031521334156,1640.2031521334156,0
2014,maui,33426.10558592349,2.8351112473917084,94766.7279031545,1.1606022934848792,0.9011021912835194,25851.97610831402,25851.97610831402,0
2014,molokai,18171.1129689967,2.8351112473917084,51517.12675602788,1.1606022934848792,0.9011021912835194,14053.661654614174,14053.661654614174,0
2014,oahu,82784.8706592275,2.8351112473917084,234704.3179198437,1.1606022934848792,0.8736910407095103,66295.60736563252,66295.60736563252,0
2015,hawaii,57844.010315572894,2.8351112473917084,163994.20423992272,1.1109984195364722,0.6317837352476007,63184.69530079646,63184.69530079646,0
2015,kauai,14117.187267727844,2.8351112473917084,40023.79640427023,1.1109984195364722,0.6161734301900071,15640.987958133628,15640.987958133628,0
2015,lanai,1632.4810295176649,2.8351112473917084,4628.265327939127,1.1109984195364722,0.8625892917640395,1406.4208291518557,1406.4208291518557,0
2015,maui,25730.26427700324,2.8351112473917084,72948.16165009297,1.1109984195364722,0.8625892917640395,22167.22826448483,22167.22826448483,0
2015,molokai,13987.496619901216,2.8351112473917084,39656.10898993544,1.1109984195364722,0.8625892917640395,12050.557549040957,12050.557549040957,0
2015,oahu,63724.94081681114,2.8351112473917084,180667.2964491122,1.1109984195364722,0.8363496874341544,56572.653582679835,56572.653582679835,0
2016,hawaii,51092.41282807315,2.8351112473917084,144852.6742652506,1.0892055985758138,0.6193909634974379,57556.353359177505,57556.353359177505,0
2016,kauai,12469.41828408782,2.8351112473917084,35352.18802564919,1.0892055985758138,0.6040868628207682,14237.816047202585,14237.816047202585,0
2016,lanai,1441.9365849476603,2.8351112473917084,4088.0506300107013,1.0892055985758138,0.8456691470838718,1298.0839469527014,1298.0839469527014,0
2016,maui,22727.007990007,2.8351112473917084,64433.595972030074,1.0892055985758138,0.8456691470838718,20459.682167759638,20459.682167759638,0
2016,molokai,12354.865228679862,2.8351112473917084,35027.41736983901,1.0892055985758138,0.8456691470838718,11122.300652837366,11122.300652837366,0
2016,oahu,56286.91658642648,2.8351112473917084,159579.67029517662,1.0892055985758138,0.8199442464557959,52119.51221689336,52119.51221689336,0
2017,hawaii,40318.842829032306,2.8351112473917084,114308.40478640802,1.0688311011423353,0.6078047399115518,46708.38782943395,46708.38782943395,0
2017,kauai,9840.062117586214,2.8351112473917084,27897.67078460175,1.0688311011423353,0.5927869151779788,11547.246288309474,11547.246288309474,0
2017,lanai,1137.8835196836178,2.8351112473917084,3226.026364876689,1.0688311011423353,0.8298502017081214,1065.5482012317343,1065.5482012317343,0
2017,maui,17934.691520768625,2.8351112473917084,50846.845649031835,1.0688311011423353,0.8298502017081214,16794.582186157822,16794.582186157822,0
2017,molokai,9749.664221285628,2.8351112473917084,27641.382692059404,1.0688311011423353,0.8298502017081214,9129.877526034325,9129.877526034325,0
2017,oahu,44418.0107683626,2.8351112473917084,125930.00191615082,1.0688311011423353,0.8046065067610562,42715.630074442524,42715.630074442524,0
2018,hawaii,81586.11410455676,2.8351112473917084,231305.7097288122,1.0523276060375488,0.5984198122657567,96627.64250131621,96627.64250131621,0
2018,kauai,19911.594043647394,2.8351112473917084,56451.58422664247,1.0523276060375488,0.5836338731843791,23876.983381330552,23876.983381330552,0
2018,lanai,2302.5337078313773,2.8351112473917084,6527.939212571272,1.0523276060375488,0.8170367377969769,2223.664798674192,2223.664798674192,0
2018,maui,36291.2644851463,2.8351112473917084,102889.77212390552,1.0523276060375488,0.8170367377969769,35048.176302704785,35048.176302704785,0
2018,molokai,19728.671802707464,2.8351112473917084,55932.97932395558,1.0523276060375488,0.8170367377969769,19052.903704760633,19052.903704760633,0
2018,oahu,89880.87555517869,2.8351112473917084,254822.28121190157,1.0523276060375488,0.7921828230458102,89036.0688752309,89036.0688752309,0
2019,hawaii,67075.10652024689,2.8351112473917084,190165.38891554886,1.030532749245341,0.5860258828134426,81734.54647398135,81734.54647398135,0
2019,kauai,16370.093196912881,2.8351112473917084,46411.035343418196,1.030532749245341,0.5715461767178462,20184.854016590725,20184.854016590725,0
2019,lanai,1893.0022028175345,2.8351112473917084,5366.871836545271,1.030532749245341,0.8001150124786522,1901.4515910187629,1901.4515910187629,0
2019,maui,29836.45511019238,2.8351112473917084,84589.66946520422,1.030532749245341,0.8001150124786522,29969.629699952136,29969.629699952136,0
2019,molokai,16219.70573293532,2.8351112473917084,45984.670152828694,1.030532749245341,0.8001150124786522,16292.10215700883,16292.10215700883,0
2019,oahu,73894.55139719599,2.8351112473917084,209499.27378715502,1.030532749245341,0.7757758495116444,76022.91019710989,76022.91019710989,0
2020,hawaii,66621.08352157686,2.8351112473917084,188878.18320544495,0.9845275541016607,0.5598644288297405,85989.11592051836,85989.11592051836,0
2020,kauai,16259.286085491794,2.8351112473917084,46096.88485553729,0.9845275541016607,0.5460311279115039,21211.09337405198,21211.09337405198,0
2020,lanai,1880.1887078981824,2.8351112473917084,5330.5441529810205,0.9845275541016607,0.7643961599594827,2042.2375348279088,2042.2375348279088,0
2020,maui,29634.495880880917,2.8351112473917084,84017.09258266875,0.9845275541016607,0.7643961599594827,32188.619982348835,32188.619982348835,0
2020,molokai,16109.916575430369,2.8351112473917084,45673.40567754475,0.9845275541016607,0.7643961599594827,17498.390547227893,17498.390547227893,0
2020,oahu,73394.36842990387,2.8351112473917084,208081.1994308314,0.9845275541016607,0.7411435494991767,81426.65866431271,81426.65866431271,0
2021,hawaii,98459.90541054065,2.8351112473917084,279144.78524654754,0.95,0.5402298850574713,132416.89172382807,132416.89172382807,0
2021,kauai,24029.746821844397,2.8351112473917084,68127.0054865862,0.95,0.5268817204301075,32637.91165884074,32637.91165884074,0
2021,lanai,2778.7479961004387,2.8351112473917084,7878.059697411525,0.95,0.7375886524822695,3188.676111084579,3188.676111084579,0
2021,maui,43797.09105715142,2.8351112473917084,124169.62545916879,0.95,0.7375886524822695,50258.15157938737,50258.15157938737,0
2021,molokai,23808.992264060846,2.8351112473917084,67501.14175690108,0.95,0.7375886524822695,27321.356585033864,27321.356585033864,0
2021,oahu,108470.20479536723,2.8351112473917084,307525.0976222277,0.95,0.7151515151515151,126905.7717584268,126905.7717584268,0
2022,hawaii,47401.718323401976,2.8351112473917084,134389.14476437058,0.8731517344053278,0.49652911696370733,69463.91885481817,69463.91885481817,0
2022,kauai,11568.681540798947,2.8351112473917084,32798.499153811936,0.8731517344053278,0.484260724231591,17095.026700328497,17095.026700328497,0
2022,lanai,1337.777334374421,2.8351112473917084,3792.747567190619,0.8731517344053278,0.6779229591500865,1717.7549982304354,1717.7549982304354,0
2022,maui,21085.30741543071,2.8351112473917084,59779.1922081994,0.8731517344053278,0.6779229591500865,27074.305470288506,27074.305470288506,0
2022,molokai,11462.403301722528,2.8351112473917084,32497.188522853394,0.8731517344053278,0.6779229591500865,14718.144834225553,14718.144834225553,0
2022,oahu,52220.99363952141,2.8351112473917084,148052.326417378,0.8731517344053278,0.6573008271759405,68130.57293345334,68130.57293345334,0
